folio,LB_n_kids,LB_comuna_esc,LB_bebe,LB_consentimiento,LB_estrato,LB_edad_post,LB_jefa_hog,LB_cant_nino,LB_cuida_infantil,LB_asiste_post,LB_edu_max1,LB_edu_max2,LB_edu_max3,LB_edu_max4,LB_edu_anos,LB_educ_i,LB_participa,LB_ocupadas,LB_desempleo,LB_contrato,LB_hrs_trabaja,LB_mes_trabaja,LB_ing_laboral,LB_ingpercap_post,LB_stress,treatment,est1,est2,est3,est4,est_rbd,trat,control,seg,part,comuna_esc,LB_rbd
893,1,Quellón,0,Si,3,47,1,3,1,No Asiste,0,1,0,0,8,0,1,1,0,0,8,12,52.966103,62.046005,1,Treated,0,0,1,0,102,1,,1,1,11,22
855,1,Quellón,1,Si,1,42,1,3,1,No Asiste,0,1,0,0,5,0,1,1,0,0,8,12,423.72882,127.11864,2,Treated,1,0,0,0,100,1,,1,1,11,22
921,1,Quellón,0,Si,3,28,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,1,8,12,476.69492,286.01694,0,Treated,0,0,1,0,102,1,,,0,11,22
849,3,Quellón,0,Si,3,53,1,3,,No Asiste,0,1,0,0,2,0,1,1,0,,0,0,152.54237,51.694916,5,Control,0,0,1,0,102,,1,1,0,11,22
915,2,Quellón,0,Si,3,38,1,2,1,No Asiste,0,1,0,0,8,0,1,1,0,1,8,10,148.30508,49.435028,4,Treated,0,0,1,0,102,1,,,0,11,22
862,1,Quellón,0,Si,3,40,0,2,0,No Asiste,0,1,0,0,1,0,1,1,0,0,8,10,154.66101,230.08475,2,Treated,0,0,1,0,102,1,,1,1,11,22
866,2,Quellón,0,Si,3,38,1,4,1,Asiste,0,0,1,0,10,0,1,1,0,1,8,12,423.72882,84.745766,0,Treated,0,0,1,0,102,1,,1,0,11,22
901,2,Quellón,0,Si,4,39,1,3,1,No Asiste,0,0,1,0,7,0,0,0,,,8,2,,50.847458,9,Control,0,0,0,1,103,,1,,0,11,22
1085,1,Río Bueno,0,Si,3,32,0,1,0,Asiste,0,0,1,0,10,0,1,1,0,0,4,4,127.11864,127.11864,12,Control,0,0,1,0,106,,1,1,0,14,23
1159,1,Río Bueno,0,Si,3,29,1,1,0,No Asiste,0,1,0,0,7,0,1,1,0,0,7,5,,0,7,Control,0,0,1,0,106,,1,1,1,14,23
1196,1,Río Bueno,0,Si,3,49,0,2,0,Asiste,0,0,1,0,10,0,1,1,0,1,10,10,,132.41525,10,Control,0,0,1,0,106,,1,1,0,14,23
1095,1,Río Bueno,0,Si,3,39,0,1,0,No Asiste,0,0,1,0,12,0,1,1,0,,4,3,,49.435028,4,Control,0,0,1,0,106,,1,1,0,14,23
1099,1,Río Bueno,0,Si,3,36,0,3,0,No Asiste,0,0,1,0,12,0,1,1,0,0,6,0,,76.271187,7,Treated,0,0,1,0,106,1,,1,0,14,23
1142,1,Río Bueno,0,Si,3,28,1,1,0,No Asiste,0,0,1,0,12,0,1,1,0,0,4,3,105.93221,52.966103,7,Treated,0,0,1,0,106,1,,1,0,14,23
1127,2,Río Bueno,1,Si,1,31,1,3,1,Asiste,0,0,1,0,10,0,1,1,0,0,12,1,169.49153,42.372883,9,Control,1,0,0,0,104,,1,,0,14,23
1138,2,Río Bueno,0,Si,3,28,1,2,1,No Asiste,0,1,0,0,8,0,1,1,0,1,7,12,381.35593,127.11864,9,Treated,0,0,1,0,106,1,,1,1,14,23
1167,1,Río Bueno,1,Si,1,26,1,2,0,No Asiste,0,0,1,0,10,0,1,1,0,1,7,1,,10.593221,9,Treated,1,0,0,0,104,1,,1,1,14,23
1170,1,Río Bueno,1,Si,1,22,0,1,0,Asiste,0,0,1,0,9,0,1,1,0,1,8,6,423.72882,143.00847,8,Control,1,0,0,0,104,,1,1,0,14,23
1147,1,Río Bueno,0,Si,3,33,1,0,0,No Asiste,0,1,0,0,8,0,1,1,0,1,,10,27.542374,189.26555,11,Control,0,0,1,0,106,,1,1,1,14,23
1163,1,Río Bueno,0,Si,3,65,0,1,0,No Asiste,0,1,0,0,4,0,1,1,0,,,,105.93221,60.911018,9,Control,0,0,1,0,106,,1,,0,14,23
1158,1,Río Bueno,0,Si,3,41,0,1,0,No Asiste,0,1,0,0,8,0,1,1,0,0,8,9,169.49153,120.0565,9,Treated,0,0,1,0,106,1,,1,1,14,23
1168,2,Río Bueno,0,Si,3,37,0,3,0,No Asiste,0,0,1,0,10,0,1,1,0,0,12,12,423.72882,233.05084,11,Control,0,0,1,0,106,,1,1,0,14,23
1183,1,Río Bueno,0,Si,4,48,1,1,1,No Asiste,0,1,0,0,5,0,0,0,,1,8,0,93.220337,65.677963,,Control,0,0,0,1,107,,1,1,1,14,23
1088,2,Río Bueno,0,Si,3,33,0,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,4,7,381.35593,190.67796,3,Control,0,0,1,0,106,,1,1,0,14,23
1141,1,Río Bueno,0,Si,3,39,1,0,0,No Asiste,0,1,0,0,8,0,1,1,0,1,8,3,148.30508,29.661016,7,Treated,0,0,1,0,106,1,,1,1,14,23
1120,1,Río Bueno,0,Si,3,34,0,2,,Asiste,0,0,0,1,14,0,1,1,0,1,7,12,338.98306,211.86441,3,Control,0,0,1,0,106,,1,1,0,14,23
1126,1,Río Bueno,0,Si,3,21,1,2,1,Asiste,0,0,1,0,9,0,1,1,0,1,8,1,,0,8,Treated,0,0,1,0,106,1,,1,1,14,23
1186,1,Río Bueno,1,Si,1,30,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,0,0,0,42.372883,10.593221,9,Treated,1,0,0,0,104,1,,1,1,14,23
1092,1,Río Bueno,0,Si,3,40,1,2,0,No Asiste,0,0,1,0,10,0,1,1,0,0,6,12,317.7966,79.44915,12,Treated,0,0,1,0,106,1,,1,1,14,23
1128,2,Río Bueno,0,Si,3,45,1,2,1,No Asiste,0,1,0,0,8,0,1,1,0,1,8,1,91.101692,75.741524,10,Control,0,0,1,0,106,,1,,0,14,23
1117,1,Río Bueno,1,Si,1,40,1,4,0,No Asiste,0,1,0,0,6,0,1,1,0,0,8,4,63.559322,57.506054,10,Control,1,0,0,0,104,,1,1,0,14,23
1191,1,Río Bueno,0,Si,3,53,0,0,,No Asiste,0,1,0,0,6,0,1,1,0,,0,0,84.745766,74.152542,8,Treated,0,0,1,0,106,1,,1,0,14,23
1164,2,Río Bueno,1,Si,1,38,0,4,0,No Asiste,0,1,0,0,6,0,1,1,0,1,,0,,28.248587,9,Treated,1,0,0,0,104,1,,,0,14,23
1139,1,Río Bueno,1,Si,1,42,0,3,0,No Asiste,0,1,0,0,8,0,1,1,0,0,8,3,,16.949152,,Treated,1,0,0,0,104,1,,,0,14,23
1121,1,Río Bueno,0,Si,3,63,1,1,0,No Asiste,0,0,1,0,12,0,1,1,0,0,8,12,105.93221,52.966103,2,Treated,0,0,1,0,106,1,,1,1,14,23
1110,2,Río Bueno,0,Si,3,30,0,2,1,No Asiste,0,0,1,0,10,0,1,1,0,1,8,12,317.7966,132.41525,8,Treated,0,0,1,0,106,1,,1,0,14,23
1145,1,Río Bueno,0,Si,3,32,0,1,0,No Asiste,0,1,0,0,8,0,1,1,0,1,7,4,29.661016,71.504234,13,Treated,0,0,1,0,106,1,,1,1,14,23
1197,1,Río Bueno,0,Si,3,34,0,2,0,No Asiste,0,0,1,0,12,0,1,1,0,1,8,10,309.32202,154.66101,,Treated,0,0,1,0,106,1,,1,1,14,23
1143,1,Río Bueno,0,Si,3,51,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,0,6,12,116.52542,58.262711,3,Treated,0,0,1,0,106,1,,1,1,14,23
1174,1,Río Bueno,0,Si,3,37,1,0,0,No Asiste,0,1,0,0,3,0,1,1,0,,6,3,122.88136,41.666664,7,Treated,0,0,1,0,106,1,,1,0,14,23
1192,1,Río Bueno,0,Si,3,23,0,1,1,Asiste,0,0,1,0,12,0,1,1,0,0,7,11,254.23729,63.559322,7,Treated,0,0,1,0,106,1,,1,1,14,23
1166,1,Río Bueno,0,Si,3,32,1,3,0,No Asiste,0,1,0,0,8,0,1,1,0,1,0,0,0,42.372883,9,Control,0,0,1,0,106,,1,,0,14,23
1155,1,Río Bueno,0,Si,3,47,0,0,,No Asiste,1,0,0,0,0,1,1,1,0,0,0,0,,42.372883,9,Control,0,0,1,0,106,,1,1,1,14,23
1152,1,Río Bueno,1,Si,1,41,0,4,0,No Asiste,0,0,1,0,11,0,1,1,0,1,8,3,,30.266342,8,Treated,1,0,0,0,104,1,,1,1,14,23
1187,1,Río Bueno,0,Si,3,49,1,1,1,No Asiste,0,1,0,0,2,0,1,1,0,,,0,27.542374,115.11299,9,Control,0,0,1,0,106,,1,1,0,14,23
1165,1,Río Bueno,1,Si,1,25,0,2,0,No Asiste,0,0,1,0,12,0,1,1,0,1,8,1,,33.898304,11,Treated,1,0,0,0,104,1,,1,1,14,23
1177,1,Río Bueno,0,Si,3,33,0,1,1,No Asiste,0,0,1,0,10,0,1,1,0,1,11,12,254.23729,94.632774,8,Control,0,0,1,0,106,,1,1,0,14,23
1132,1,Río Bueno,0,Si,3,47,1,1,1,No Asiste,0,1,0,0,4,0,1,1,0,1,7,6,381.35593,127.11864,8,Treated,0,0,1,0,106,1,,1,1,14,23
1162,1,Río Bueno,0,Si,3,43,1,1,0,Asiste,0,1,0,0,4,0,1,1,0,0,7,0,127.11864,42.372883,11,Control,0,0,1,0,106,,1,1,1,14,23
1114,1,Río Bueno,1,Si,1,29,1,2,1,Asiste,0,0,0,1,13,0,1,1,0,0,15,2,,52.966103,6,Control,1,0,0,0,104,,1,1,0,14,23
1173,1,Río Bueno,0,Si,3,53,0,1,0,No Asiste,0,1,0,0,3,0,1,1,0,0,4,6,,63.559322,11,Treated,0,0,1,0,106,1,,1,1,14,23
1109,1,Río Bueno,0,Si,3,57,1,1,,No Asiste,0,1,0,0,4,0,1,1,0,,,,177.96609,88.983047,9,Control,0,0,1,0,106,,1,1,0,14,23
1171,1,Río Bueno,0,Si,3,65,1,1,0,No Asiste,1,0,0,0,0,1,1,1,0,1,8,2,127.11864,42.372883,7,Treated,0,0,1,0,106,1,,1,1,14,23
1149,1,Río Bueno,0,Si,4,42,1,1,,No Asiste,0,1,0,0,7,0,,,,,,,381.35593,134.18079,,Treated,0,0,0,1,107,1,,1,1,14,23
1087,1,Río Bueno,1,Si,1,39,1,2,,No Asiste,0,0,0,1,14,0,1,1,0,0,6,12,423.72882,141.24294,6,Treated,1,0,0,0,104,1,,,0,14,23
1172,2,Río Bueno,0,Si,3,29,1,2,0,No Asiste,0,0,1,0,11,0,1,1,0,1,8,2,148.30508,49.435028,8,Treated,0,0,1,0,106,1,,1,1,14,23
1176,1,Río Bueno,0,Si,3,31,1,1,1,No Asiste,0,0,1,0,10,0,1,1,0,1,4,10,381.35593,254.23729,8,Control,0,0,1,0,106,,1,1,0,14,23
1148,1,Río Bueno,0,Si,3,24,1,1,,No Asiste,0,0,1,0,12,0,1,1,0,1,,12,148.30508,74.152542,7,Control,0,0,1,0,106,,1,1,0,14,23
1193,1,Río Bueno,1,Si,1,43,0,2,0,No Asiste,0,0,1,0,12,0,1,1,0,0,6,12,148.30508,132.41525,8,Treated,1,0,0,0,104,1,,1,1,14,23
1184,1,Río Bueno,0,Si,3,41,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,1,4,4,167.37288,174.25847,7,Control,0,0,1,0,106,,1,1,1,14,23
1119,3,Río Bueno,0,Si,3,40,1,3,0,No Asiste,0,1,0,0,8,0,1,1,0,0,8,0,254.23729,50.847458,7,Control,0,0,1,0,106,,1,,0,14,23
1154,1,Río Bueno,0,Si,3,48,0,2,0,No Asiste,0,0,1,0,10,0,1,1,0,0,0,0,,37.076271,8,Treated,0,0,1,0,106,1,,1,0,14,23
1146,1,Río Bueno,1,Si,2,29,1,2,0,No Asiste,0,1,0,0,8,0,0,0,,0,8,,211.86441,52.966103,11,Control,0,1,0,0,105,,1,1,1,14,23
1137,2,Río Bueno,1,Si,1,33,0,3,1,No Asiste,0,0,1,0,12,0,1,1,0,0,8,12,105.93221,97.457626,11,Control,1,0,0,0,104,,1,1,0,14,23
1151,1,Río Bueno,0,Si,3,45,1,2,0,No Asiste,0,1,0,0,3,0,1,1,0,0,8,6,84.745766,21.186441,,Treated,0,0,1,0,106,1,,1,1,14,23
1086,1,Río Bueno,0,Si,3,40,0,1,0,No Asiste,0,1,0,0,6,0,1,1,0,1,7,1,,127.11864,9,Control,0,0,1,0,106,,1,1,0,14,23
1112,1,Río Bueno,0,Si,3,41,0,2,1,No Asiste,0,0,1,0,12,0,1,1,0,0,0,0,,63.559322,7,Control,0,0,1,0,106,,1,1,0,14,23
1091,1,Río Bueno,1,Si,1,29,1,2,1,No Asiste,0,0,1,0,10,0,1,1,0,1,11,0,42.372883,95.338982,9,Treated,1,0,0,0,104,1,,1,1,14,23
1106,1,Río Bueno,0,Si,3,45,0,0,0,Asiste,0,1,0,0,5,0,1,1,0,0,0,10,,105.93221,7,Treated,0,0,1,0,106,1,,1,0,14,23
1144,2,Río Bueno,0,Si,3,47,1,1,0,No Asiste,0,0,1,0,11,0,1,1,0,1,12,2,,95.338982,11,Treated,0,0,1,0,106,1,,1,1,14,23
1150,1,Río Bueno,0,Si,3,68,0,1,0,No Asiste,0,1,0,0,1,0,1,1,0,1,,0,,47.669491,11,Control,0,0,1,0,106,,1,1,0,14,23
1090,1,Río Bueno,0,Si,3,44,1,1,,No Asiste,0,1,0,0,4,0,1,1,0,0,6,0,169.49153,84.745766,13,Control,0,0,1,0,106,,1,1,0,14,23
1111,1,Río Bueno,0,Si,3,48,1,1,,No Asiste,0,0,1,0,9,0,1,1,0,1,8,6,,127.11864,9,Control,0,0,1,0,106,,1,,0,14,23
1190,1,Río Bueno,1,Si,1,33,1,3,1,No Asiste,0,1,0,0,8,0,1,1,0,1,0,0,211.86441,52.966103,8,Treated,1,0,0,0,104,1,,1,0,14,23
1169,2,Río Bueno,0,Si,3,29,0,3,0,No Asiste,0,0,1,0,10,0,1,1,0,,,0,127.11864,48.426151,7,Control,0,0,1,0,106,,1,1,0,14,23
1129,2,Río Bueno,0,Si,3,26,1,2,0,No Asiste,0,0,1,0,9,0,1,1,0,0,5,12,42.372883,74.152542,10,Control,0,0,1,0,106,,1,,0,14,23
1098,1,Río Bueno,0,Si,3,29,1,1,0,No Asiste,0,1,0,0,8,0,1,1,0,1,8,7,,52.966103,9,Control,0,0,1,0,106,,1,1,0,14,23
1093,2,Río Bueno,1,Si,2,35,1,5,0,No Asiste,0,0,1,0,12,0,0,0,,1,24,0,317.7966,52.966103,10,Control,0,1,0,0,105,,1,1,0,14,23
1124,2,Río Bueno,0,Si,3,42,1,2,,Asiste,0,0,0,1,14,0,1,1,0,1,5,11,635.5932,199.15254,2,Control,0,0,1,0,106,,1,,0,14,23
1136,1,Río Bueno,0,Si,3,30,0,1,1,No Asiste,0,0,1,0,8,0,1,1,0,0,10,12,211.86441,197.74011,7,Treated,0,0,1,0,106,1,,,0,14,23
1133,1,Río Bueno,0,Si,4,22,0,1,1,No Asiste,0,1,0,0,5,0,0,0,,1,8,2,21.90678,119.35381,11,Treated,0,0,0,1,107,1,,1,0,14,23
1103,3,Río Bueno,0,Si,4,44,0,3,0,No Asiste,0,0,1,0,12,0,0,0,,0,6,,52.966103,116.52542,7,Treated,0,0,0,1,107,1,,1,0,14,23
1199,1,Río Bueno,0,Si,3,27,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,1,4,5,167.37288,83.68644,8,Treated,0,0,1,0,106,1,,,0,14,23
1188,1,Río Bueno,0,Si,3,48,1,1,1,No Asiste,0,1,0,0,5,0,1,1,0,0,8,12,105.93221,134.18079,7,Treated,0,0,1,0,106,1,,1,1,14,23
1113,1,Río Bueno,0,Si,3,31,1,2,0,Asiste,0,0,1,0,10,0,1,1,0,0,8,12,190.67796,132.41525,6,Control,0,0,1,0,106,,1,1,0,14,23
1153,2,Río Bueno,1,Si,1,32,0,3,0,No Asiste,0,1,0,0,8,0,1,1,0,0,5,3,,52.966103,7,Control,1,0,0,0,104,,1,1,0,14,23
1195,1,Río Bueno,0,Si,3,47,1,0,0,No Asiste,0,1,0,0,5,0,1,1,0,0,8,12,84.745766,42.372883,11,Control,0,0,1,0,106,,1,1,1,14,23
1107,3,Río Bueno,1,Si,1,28,1,4,0,No Asiste,0,1,0,0,8,0,1,1,0,0,0,0,0,35.310734,11,Control,1,0,0,0,104,,1,1,1,14,23
1185,1,Río Bueno,1,Si,2,30,0,3,0,No Asiste,0,0,1,0,10,0,1,0,1,0,0,0,0,72.033897,10,Treated,0,1,0,0,105,1,,1,0,14,23
1135,1,Río Bueno,0,Si,3,60,1,1,0,No Asiste,0,1,0,0,3,0,1,1,0,,0,0,161.01695,80.508476,9,Control,0,0,1,0,106,,1,1,0,14,23
1122,2,Río Bueno,0,Si,3,52,1,1,0,No Asiste,0,1,0,0,8,0,1,1,0,0,4,,84.745766,42.372883,3,Control,0,0,1,0,106,,1,1,0,14,23
1104,1,Río Bueno,0,Si,3,31,1,1,1,No Asiste,0,0,0,1,14,0,1,1,0,1,8,10,381.35593,197.74011,7,Control,0,0,1,0,106,,1,,0,14,23
1175,1,Río Bueno,1,Si,1,38,0,3,1,No Asiste,0,0,0,1,15,0,1,1,0,1,4,10,423.72882,296.61017,6,Control,1,0,0,0,104,,1,1,0,14,23
1179,1,Río Bueno,0,Si,3,37,1,3,0,No Asiste,0,1,0,0,4,0,1,1,0,0,0,0,593.22034,225.98869,9,Treated,0,0,1,0,106,1,,1,0,14,23
1160,1,Río Bueno,0,Si,3,38,0,1,0,No Asiste,0,0,1,0,12,0,1,1,0,1,8,10,180.08475,60.028252,7,Treated,0,0,1,0,106,1,,1,1,14,23
1097,1,Río Bueno,0,Si,3,54,1,1,,No Asiste,0,1,0,0,7,0,1,1,0,,0,0,,37.076271,11,Control,0,0,1,0,106,,1,1,0,14,23
1130,1,Río Bueno,0,Si,3,39,1,1,1,No Asiste,0,1,0,0,8,0,1,1,0,1,9,9,296.61017,127.11864,10,Treated,0,0,1,0,106,1,,1,0,14,23
1115,1,Río Bueno,0,Si,3,69,1,2,0,No Asiste,1,0,0,0,0,1,1,1,0,1,8,2,105.93221,35.310734,7,Control,0,0,1,0,106,,1,1,0,14,23
1118,1,Río Bueno,0,Si,3,60,1,1,0,No Asiste,0,1,0,0,4,0,1,1,0,1,4,3,156.77966,52.259884,10,Control,0,0,1,0,106,,1,1,0,14,23
1157,1,Río Bueno,0,Si,3,37,1,3,0,No Asiste,0,1,0,0,3,0,1,1,0,1,8,3,105.93221,42.372883,7,Treated,0,0,1,0,106,1,,1,0,14,23
1123,1,Río Bueno,0,Si,3,36,1,1,0,No Asiste,0,1,0,0,7,0,1,1,0,0,12,1,148.30508,121.82204,3,Treated,0,0,1,0,106,1,,1,1,14,23
545,1,Puerto Montt,1,Si,1,33,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,0,6,12,381.35593,127.11864,7,Treated,1,0,0,0,108,1,,1,0,8,24
430,2,Puerto Montt,1,Si,1,30,0,3,0,No Asiste,0,0,1,0,12,0,1,1,0,0,4,9,105.93221,21.186441,0,Treated,1,0,0,0,108,1,,1,0,8,24
518,1,Puerto Montt,1,Si,1,38,0,2,1,No Asiste,0,1,0,0,4,0,1,1,0,0,6,12,52.966103,39.40678,7,Control,1,0,0,0,108,,1,1,1,8,24
365,1,Puerto Montt,0,Si,3,33,0,3,1,No Asiste,0,0,1,0,12,1,1,1,0,1,8,12,381.35593,152.54237,10,Treated,0,0,1,0,110,1,,1,0,8,24
404,1,Puerto Montt,1,Si,1,32,1,3,0,No Asiste,0,1,0,0,7,0,1,1,0,1,4,12,213.98305,42.796612,7,Treated,1,0,0,0,108,1,,1,0,8,24
583,2,Puerto Montt,0,Si,4,32,0,3,,No Asiste,0,1,0,0,8,0,0,0,,,,,0,67.796608,6,Control,0,0,0,1,111,,1,1,0,8,24
483,1,Puerto Montt,0,Si,4,40,0,2,0,No Asiste,0,1,0,0,8,0,0,0,,,5,0,0,95.338982,0,Treated,0,0,0,1,111,1,,1,0,8,24
378,2,Puerto Montt,1,Si,1,29,0,3,0,No Asiste,0,1,0,0,5,0,1,1,0,0,4,,211.86441,84.745766,9,Control,1,0,0,0,108,,1,,0,8,24
597,1,Puerto Montt,1,Si,1,27,1,2,,No Asiste,0,0,1,0,10,0,1,1,0,0,3,4,,0,9,Treated,1,0,0,0,108,1,,,0,8,24
508,2,Puerto Montt,1,Si,1,54,1,3,1,No Asiste,0,0,0,1,16,1,1,1,0,1,12,10,875,218.75,6,Control,1,0,0,0,108,,1,,0,8,24
429,4,Puerto Montt,0,Si,3,40,0,0,0,,,,,,,0,1,1,0,0,8,9,21.186441,4.237288,9,Control,0,0,1,0,110,,1,,0,8,24
544,3,Puerto Montt,1,Si,1,31,0,4,0,No Asiste,0,0,1,0,10,0,1,1,0,0,6,0,0,70.621468,7,Control,1,0,0,0,108,,1,1,0,8,24
502,1,Puerto Montt,1,Si,1,30,0,2,,No Asiste,0,0,1,0,10,0,1,1,0,0,0,0,,,5,Treated,1,0,0,0,108,1,,1,1,8,24
533,4,Puerto Montt,0,Si,3,35,1,4,1,No Asiste,0,1,0,0,6,0,1,1,0,1,8,2,572.03387,96.852303,7,Treated,0,0,1,0,110,1,,1,1,8,24
421,1,Puerto Montt,1,Si,1,24,0,2,0,No Asiste,0,0,1,0,10,0,1,1,0,0,8,0,211.86441,105.93221,,Control,1,0,0,0,108,,1,,0,8,24
535,1,Puerto Montt,1,Si,1,23,0,2,,Asiste,0,0,1,0,9,0,1,1,0,1,4,12,148.30508,195.97458,8,Control,1,0,0,0,108,,1,1,0,8,24
392,1,Puerto Montt,1,Si,1,24,0,2,0,No Asiste,0,1,0,0,5,0,1,1,0,,12,1,,95.338982,12,Treated,1,0,0,0,108,1,,1,1,8,24
471,1,Puerto Montt,0,Si,3,29,0,0,0,,0,0,1,0,10,0,1,1,0,0,,0,0,247.17514,7,Treated,0,0,1,0,110,1,,,0,8,24
478,1,Puerto Montt,0,Si,3,38,0,0,1,,0,1,0,0,8,0,1,1,0,0,8,3,338.98306,112.99435,18,Control,0,0,1,0,110,,1,1,0,8,24
481,1,Puerto Montt,0,Si,3,31,0,1,1,No Asiste,0,1,0,0,7,0,1,1,0,0,12,12,423.72882,78.69249,14,Control,0,0,1,0,110,,1,,0,8,24
571,1,Puerto Montt,1,Si,1,51,1,3,1,No Asiste,0,1,0,0,5,0,1,1,0,0,8,12,254.23729,50.847458,10,Treated,1,0,0,0,108,1,,1,0,8,24
428,1,Puerto Montt,1,Si,2,30,0,3,0,No Asiste,0,1,0,0,4,0,1,0,1,0,,12,0,67.796608,10,Control,0,1,0,0,109,,1,1,0,8,24
538,2,Puerto Montt,0,Si,4,32,0,3,0,No Asiste,0,0,1,0,12,0,1,0,1,0,8,12,0,76.271187,4,Control,0,0,0,1,111,,1,1,1,8,24
399,1,Puerto Montt,1,Si,2,22,1,2,0,No Asiste,0,1,0,0,8,0,1,1,0,,9,12,,0,0,Control,0,1,0,0,109,,1,1,0,8,24
366,1,Puerto Montt,0,Si,4,32,1,2,,No Asiste,0,0,1,0,12,0,1,0,1,,8,12,38.135593,105.93221,7,Treated,0,0,0,1,111,1,,1,0,8,24
541,2,Puerto Montt,0,Si,3,37,1,3,1,No Asiste,0,1,0,0,5,0,1,1,0,1,8,12,381.35593,152.54237,8,Treated,0,0,1,0,110,1,,,0,8,24
415,1,Puerto Montt,0,Si,4,38,0,2,0,No Asiste,0,0,1,0,12,0,1,0,1,1,9,10,0,52.966103,9,Treated,0,0,0,1,111,1,,1,0,8,24
542,1,Puerto Montt,0,Si,3,31,1,1,,No Asiste,0,0,1,0,10,0,1,1,0,1,4,3,296.61017,148.30508,2,Control,0,0,1,0,110,,1,1,1,8,24
383,1,Puerto Montt,0,Si,3,25,1,1,1,No Asiste,0,1,0,0,8,0,1,1,0,,0,0,,84.745766,12,Control,0,0,1,0,110,,1,1,0,8,24
375,2,Puerto Montt,0,Si,4,38,0,2,,,0,1,0,0,3,0,,,,,,,211.86441,52.966103,9,Control,0,0,0,1,111,,1,1,0,8,24
588,1,Puerto Montt,1,Si,1,34,1,2,0,No Asiste,0,0,1,0,12,0,1,1,0,1,5,3,148.30508,49.435028,5,Control,1,0,0,0,108,,1,1,0,8,24
450,1,Puerto Montt,0,Si,3,47,0,2,0,No Asiste,0,1,0,0,3,0,1,1,0,0,6,10,,45.903954,15,Control,0,0,1,0,110,,1,1,0,8,24
561,2,Puerto Montt,1,Si,1,39,0,4,,No Asiste,0,0,1,0,9,0,1,1,0,0,6,2,,60.028252,6,Treated,1,0,0,0,108,1,,1,0,8,24
371,1,Puerto Montt,1,Si,2,34,0,2,0,No Asiste,,,,,,0,1,0,1,,8,7,0,55.084747,6,Control,0,1,0,0,109,,1,1,0,8,24
474,1,Puerto Montt,0,Si,3,50,1,1,1,No Asiste,0,1,0,0,7,0,1,1,0,1,4,12,148.30508,176.55368,7,Treated,0,0,1,0,110,1,,1,0,8,24
587,1,Puerto Montt,1,Si,1,32,1,2,1,Asiste,0,0,0,1,16,1,1,1,0,1,4,12,245.76271,81.920906,6,Control,1,0,0,0,108,,1,1,0,8,24
570,1,Puerto Montt,0,Si,3,40,1,1,1,No Asiste,0,0,0,1,17,0,1,1,0,1,6,10,271.18643,90.395485,9,Treated,0,0,1,0,110,1,,1,0,8,24
503,2,Puerto Montt,0,Si,3,27,1,2,,No Asiste,0,0,1,0,10,0,1,1,0,,9,3,207.62712,69.209038,1,Control,0,0,1,0,110,,1,1,0,8,24
559,2,Puerto Montt,0,Si,3,40,1,3,0,No Asiste,0,1,0,0,6,0,1,1,0,1,8,12,156.77966,107.62712,4,Control,0,0,1,0,110,,1,1,1,8,24
484,1,Puerto Montt,1,Si,2,41,0,2,0,No Asiste,0,1,0,0,7,0,0,0,,,9,0,0,95.338982,0,Control,0,1,0,0,109,,1,1,0,8,24
540,1,Puerto Montt,0,Si,4,36,1,2,,No Asiste,0,0,1,0,12,0,1,0,1,0,10,6,296.61017,98.870056,7,Control,0,0,0,1,111,,1,1,0,8,24
420,1,Puerto Montt,0,Si,3,59,0,1,1,No Asiste,0,0,1,0,10,0,1,1,0,1,8,0,330.50848,110.16949,7,Control,0,0,1,0,110,,1,,0,8,24
479,2,Puerto Montt,0,Si,3,36,0,0,1,,0,0,1,0,12,0,1,1,0,0,10,12,84.745766,84.745766,7,Treated,0,0,1,0,110,1,,1,0,8,24
517,1,Puerto Montt,0,Si,3,37,1,2,,No Asiste,0,1,0,0,8,0,1,1,0,0,4,8,254.23729,84.745766,0,Control,0,0,1,0,110,,1,1,0,8,24
477,2,Puerto Montt,0,Si,3,27,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,8,12,338.98306,180.08475,8,Control,0,0,1,0,110,,1,1,0,8,24
543,1,Puerto Montt,0,Si,3,42,0,1,1,No Asiste,0,0,1,0,11,0,1,1,0,1,8,0,508.47458,286.01694,10,Control,0,0,1,0,110,,1,1,0,8,24
552,1,Puerto Montt,0,Si,3,39,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,0,8,1,148.30508,74.152542,2,Control,0,0,1,0,110,,1,1,0,8,24
459,1,Puerto Montt,0,Si,3,39,1,1,1,No Asiste,0,0,1,0,10,0,1,1,0,1,9,6,317.7966,158.8983,10,Control,0,0,1,0,110,,1,,0,8,24
596,1,Puerto Montt,1,Si,1,43,1,3,0,No Asiste,0,0,1,0,10,0,1,1,0,0,,,338.98306,84.745766,7,Treated,1,0,0,0,108,1,,1,0,8,24
